1671581749.049072,1022.50,20.91
1671581749.2105253,1022.42,20.90
1671581749.3713653,1022.34,20.89
1671581749.5320919,1022.45,20.90
1671581749.6930163,1022.38,20.91
1671581749.85381,1022.41,20.91
1671581750.0147119,1022.39,20.90
1671581750.1752408,1022.50,20.91
1671581750.3362143,1022.45,20.90
1671581750.4971893,1022.38,20.91
1671581750.65794,1022.36,20.90
1671581750.8191373,1022.43,20.91
1671581750.9792492,1022.39,20.90
1671581751.140582,1022.42,20.92
1671581751.3012762,1022.42,20.92
1671581751.4622178,1022.38,20.91
1671581751.6234007,1022.40,20.91
1671581751.783993,1022.38,20.91
1671581751.9446697,1022.46,20.91
1671581752.105317,1022.37,20.89
1671581752.26625,1022.37,20.89
1671581752.427319,1022.47,20.91
1671581752.5885162,1022.47,20.91
1671581752.7490768,1022.49,20.91
1671581752.9099386,1022.43,20.91
1671581753.0711048,1022.44,20.89
1671581753.2318935,1022.42,20.90
1671581753.3925076,1022.35,20.89
1671581753.5533874,1022.48,20.90
1671581753.7143023,1022.30,20.89
1671581753.875104,1022.42,20.90
1671581754.0353768,1022.45,20.90
1671581754.1966596,1022.42,20.90
1671581754.3576427,1022.39,20.90
1671581754.5184834,1022.42,20.90
1671581754.6792858,1022.45,20.92
1671581754.840185,1022.43,20.91
1671581755.000977,1022.44,20.91
1671581755.1614046,1022.40,20.91
1671581755.3226676,1022.39,20.90
1671581755.4833426,1022.43,20.91
1671581755.6443396,1022.44,20.91
1671581755.8051887,1022.35,20.91
1671581755.9662292,1022.40,20.91
1671581756.1269171,1022.34,20.91
1671581756.2882419,1022.43,20.91
1671581756.44835,1022.44,20.93
1671581756.6097238,1022.37,20.91
1671581756.7705188,1022.38,20.91
1671581756.9312594,1022.56,20.92
1671581757.0921674,1022.51,20.91
1671581757.252834,1022.42,20.90
1671581757.413355,1022.57,20.91
1671581757.5748303,1022.49,20.91
1671581757.735414,1022.46,20.91
1671581757.8963974,1022.44,20.91
1671581758.0569258,1022.44,20.91
1671581758.217456,1022.37,20.89
1671581758.3789382,1022.38,20.89
1671581758.5390997,1022.45,20.90
1671581758.7003756,1022.38,20.91
1671581758.860992,1022.46,20.91
1671581759.0218112,1022.41,20.91
1671581759.1827512,1022.39,20.90
1671581759.3434396,1022.51,20.90
1671581759.50466,1022.42,20.90
1671581759.6652203,1022.36,20.90
1671581759.8260186,1022.40,20.89
1671581759.9872243,1022.40,20.91
1671581760.1480563,1022.40,20.89
1671581760.3089144,1022.40,20.89
1671581760.4691744,1022.35,20.89
1671581760.6303093,1022.41,20.89
1671581760.7912028,1022.34,20.89
1671581760.952169,1022.34,20.89
1671581761.1129014,1022.38,20.91
1671581761.2735496,1022.36,20.90
1671581761.4345865,1022.44,20.91
1671581761.5954406,1022.44,20.91
1671581761.7567337,1022.36,20.90
1671581761.9176366,1022.32,20.91
1671581762.0782979,1022.40,20.91
1671581762.2396898,1022.40,20.91
1671581762.4000304,1022.49,20.91
1671581762.5605168,1022.44,20.93
1671581762.7217572,1022.34,20.91
1671581762.882401,1022.37,20.91
1671581763.0432053,1022.36,20.90
1671581763.2037258,1022.42,20.92
1671581763.364992,1022.44,20.93
1671581763.525594,1022.37,20.91
1671581763.6862783,1022.40,20.91
1671581763.8475351,1022.34,20.91
1671581764.008366,1022.39,20.92
